,Unnamed: 0,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
6488,1122994,130,PAYMENT,24877,89456,64578,0,0,0
6489,4572529,327,CASH_IN,143940,14659,158599,0,0,0
6490,2001540,179,CASH_IN,25077,3969398,3994476,387930,362852,0
6491,3408612,255,CASH_OUT,308283,82,0,322085,630368,0
6492,6051391,493,PAYMENT,7637,40032,32394,0,0,0
6493,5555139,383,CASH_IN,299681,9267442,9567124,2457480,2157798,0
6494,27896,8,PAYMENT,269,12338,12068,0,0,0
6495,980795,44,CASH_IN,272198,458571,730769,1638489,1366291,0
6496,5423017,378,CASH_OUT,279716,87530,0,0,279716,0
6497,1646457,157,CASH_IN,122365,49819,172184,585449,463084,0
6498,4350553,309,CASH_IN,235128,5653170,5888299,1644245,1409117,0
6499,1307493,136,TRANSFER,477084,49506,0,930037,1407121,0
6500,2620088,208,CASH_OUT,190374,0,0,681624,871998,0
6501,3154399,237,PAYMENT,12208,93821,81612,0,0,0
6502,3941519,286,PAYMENT,20448,0,0,0,0,0
6503,4770039,334,PAYMENT,8542,14605,6062,0,0,0
6504,4224523,306,CASH_IN,98663,29806,128469,364223,265559,0
6505,1307903,136,CASH_OUT,246342,0,0,12512311,12758654,0
6506,3521068,259,CASH_OUT,350530,0,0,1569056,1919586,0
6507,2910020,229,TRANSFER,1000659,62265,0,1787163,2787823,0
6508,911035,43,TRANSFER,13877,148485,134607,544081,557958,0
6509,3228143,250,CASH_IN,454852,27702205,28157058,496976,42123,0
6510,3399310,255,CASH_IN,209991,250607,460598,780412,570420,0
6511,3163661,237,CASH_OUT,128389,0,0,7040053,7168443,0
6512,6360823,717,CASH_OUT,143671,13517,0,230105,373777,0
6513,678173,36,PAYMENT,16284,0,0,0,0,0
6514,5246497,371,PAYMENT,2243,0,0,0,0,0
6515,531521,20,CASH_IN,52166,39698,91864,0,0,0
6516,1369147,138,CASH_IN,153110,2821570,2974680,929064,775953,0
6517,5997071,426,CASH_IN,218249,31764,250013,0,0,0
6518,239925,14,TRANSFER,204241,21156,0,62770,532061,0
6519,1361429,138,CASH_IN,180975,3218249,3399224,1816883,1635907,0
6520,1666989,158,CASH_OUT,285537,19027,0,917767,1203305,0
6521,3445978,257,CASH_OUT,94435,0,0,2902681,2997116,0
6522,665249,36,PAYMENT,21318,0,0,0,0,0
6523,1414998,139,PAYMENT,13801,323700,309898,0,0,0
6524,103400,10,CASH_OUT,29254,0,0,105192,412228,0
6525,5791609,401,CASH_OUT,403533,0,0,1781795,2185329,0
6526,3133771,236,CASH_OUT,309941,0,0,356826,666768,0
6527,6305702,684,CASH_OUT,194054,439867,245813,1087886,1281940,0
6528,3446913,257,CASH_OUT,38081,336383,298302,6945061,6983143,0
6529,5615471,395,PAYMENT,4759,0,0,0,0,0
6530,6149226,546,CASH_OUT,222033,0,0,664127,886161,0
6531,69673,9,PAYMENT,21019,20246,0,0,0,0
6532,752140,38,CASH_OUT,467296,31650,0,4715103,6279194,0
6533,1641402,157,CASH_OUT,151364,0,0,291363,442728,0
6534,1538230,154,PAYMENT,6965,137738,130772,0,0,0
6535,2556257,206,CASH_OUT,234164,454,0,0,234164,0
6536,2515832,205,CASH_OUT,106417,10174,0,2694937,2959569,0
6537,2483584,204,CASH_IN,250239,12956007,13206247,2479689,2229450,0
6538,6229826,592,PAYMENT,19119,6076,0,0,0,0
6539,4145468,303,CASH_OUT,192582,170,0,134212,326794,0
6540,5040775,354,CASH_OUT,433795,16642,0,3935748,4369543,0
6541,871506,42,DEBIT,1459,31340,29880,309956,352992,0
6542,4025444,299,CASH_IN,180612,818243,998856,1305461,1124848,0
6543,2368008,191,PAYMENT,9881,30509,20627,0,0,0
6544,6052946,495,CASH_OUT,388438,105102,0,180297,568735,0
6545,4682545,331,PAYMENT,29684,0,0,0,0,0
6546,2261619,187,PAYMENT,5225,175,0,0,0,0
6547,4750157,333,CASH_OUT,229325,0,0,928109,1157434,0
6548,2975924,231,CASH_OUT,190126,10892,0,288612,478738,0
6549,2631295,209,PAYMENT,8254,246815,238560,0,0,0
6550,2312737,188,PAYMENT,487,114468,113980,0,0,0
6551,4850241,347,PAYMENT,10198,0,0,0,0,0
6552,6286139,659,PAYMENT,11712,0,0,0,0,0
6553,4700602,331,CASH_OUT,79221,0,0,925419,1004641,0
6554,1690035,159,CASH_OUT,168798,51846,0,586795,782455,0
6555,3726053,278,CASH_OUT,56206,432,0,18309,74515,0
6556,110084,11,CASH_IN,226188,4438468,4664656,395177,607656,0
6557,3631106,274,CASH_OUT,170703,637091,466387,314581,485284,0
6558,1999719,179,CASH_OUT,49061,20473,0,1990734,2039796,0
6559,3008594,232,PAYMENT,40852,544,0,0,0,0
6560,1110983,130,CASH_OUT,22798,0,0,47072,0,0
6561,2501565,204,CASH_IN,392315,30804,423119,0,0,0
6562,4007163,298,CASH_OUT,372666,17371,0,0,372666,0
6563,3046332,234,PAYMENT,39680,0,0,0,0,0
6564,4519692,325,PAYMENT,15034,496016,480981,0,0,0
6565,1501809,143,CASH_OUT,525677,0,0,939061,1464738,0
6566,669101,36,CASH_OUT,62484,216,0,50715,113199,0
6567,2637838,209,CASH_OUT,326152,0,0,970975,1297128,0
6568,6084144,522,CASH_IN,90396,106756,197152,304976,214580,0
6569,4668406,330,CASH_IN,337949,8961962,9299911,361618,23669,0
6570,993580,45,PAYMENT,12387,20696,8308,0,0,0
6571,5200506,369,PAYMENT,7277,21676,14398,0,0,0
6572,1464887,140,PAYMENT,4889,0,0,0,0,0
6573,2232208,186,PAYMENT,16930,29275,12344,0,0,0
6574,5018284,353,CASH_OUT,54291,576345,522053,0,54291,0
6575,4482241,324,CASH_OUT,532829,42079,0,8686700,9219530,0
6576,1892031,165,CASH_OUT,120861,0,0,4809094,4929955,0
6577,4243142,306,CASH_IN,24650,313907,338557,492620,467970,0
6578,5747222,399,CASH_OUT,90083,0,0,1855961,1946045,0
6579,680364,36,TRANSFER,1026776,110913,0,236815,1263592,0
6580,3815286,281,CASH_OUT,134768,933588,798819,3916363,4051132,0
6581,1405225,139,CASH_IN,162605,1353798,1516403,169746,7141,0
6582,3216272,249,PAYMENT,35456,91154,55697,0,0,0
6583,3396227,255,CASH_OUT,75642,59,0,0,75642,0
6584,4240267,306,PAYMENT,694,0,0,0,0,0
6585,6151985,546,TRANSFER,620066,21309,0,2459752,3079819,0
6586,633935,35,CASH_OUT,350715,29969,0,6282734,6784801,0
6587,2467797,203,PAYMENT,14924,175562,160638,0,0,0
6588,104438,10,CASH_OUT,176051,48084,0,755221,931273,0
6589,4465888,324,PAYMENT,25886,0,0,0,0,0
6590,1265725,135,CASH_OUT,154397,101234,0,3649857,3804255,0
6591,4163615,304,CASH_OUT,246959,1133,0,0,246959,0
6592,1859382,164,PAYMENT,17819,11629,0,0,0,0
6593,5198609,369,CASH_IN,146160,1473490,1619650,3185896,3039736,0
6594,5462589,379,CASH_IN,109500,50910,160410,1465465,1355965,0
6595,682142,36,CASH_OUT,12942,0,0,419029,905585,0
6596,6129226,542,CASH_IN,36368,72039,108407,4691176,4654807,0
6597,912532,43,CASH_IN,485836,36540,522376,0,0,0
6598,199380,13,PAYMENT,3660,20505,16844,0,0,0
6599,2359642,190,CASH_OUT,107135,0,0,949667,1056802,0
6600,1067952,120,CASH_OUT,329325,0,0,4825539,5154864,0
6601,4956145,351,CASH_IN,197700,5647305,5845005,419035,221335,0
6602,2774140,213,PAYMENT,4033,0,0,0,0,0
6603,2736057,212,CASH_IN,232234,5916170,6148405,841181,608947,0
6604,4343835,308,PAYMENT,1429,0,0,0,0,0
6605,5339845,374,PAYMENT,37322,10657,0,0,0,0
6606,4814828,346,CASH_OUT,343059,49506,0,405610,748670,0
6607,5568933,393,CASH_OUT,103342,160,0,0,103342,0
6608,598709,33,CASH_OUT,346939,25921,0,19488,366428,0
6609,1321468,136,CASH_OUT,52798,0,0,270684,323483,0
6610,1273396,135,TRANSFER,430639,0,0,613770,1044410,0
6611,5625963,395,PAYMENT,9569,51372,41802,0,0,0
6612,5703211,398,PAYMENT,32568,24423,0,0,0,0
6613,4791339,345,CASH_OUT,307226,34574,0,0,307226,0
6614,3058703,234,CASH_OUT,76496,0,0,164597,241093,0
6615,5360104,375,PAYMENT,21777,89079,67302,0,0,0
6616,3657691,275,CASH_IN,83216,376019,459236,85266,2049,0
6617,4730345,332,PAYMENT,21567,325,0,0,0,0
6618,5900717,403,PAYMENT,2928,0,0,0,0,0
6619,3104530,235,CASH_OUT,111276,5153,0,2478518,2589794,0
6620,842801,41,CASH_OUT,65621,0,0,1570085,1635707,0
6621,1116013,130,CASH_IN,238297,5382400,5620697,4893864,4655567,0
6622,3577356,261,PAYMENT,12270,0,0,0,0,0
6623,928623,43,CASH_OUT,153246,16012,0,744615,897862,0
6624,6114088,527,PAYMENT,7710,198,0,0,0,0
6625,3152818,237,CASH_OUT,62724,28726,0,566376,629101,0
6626,1070443,129,TRANSFER,1653054,14770,0,740204,2393258,0
6627,5614322,395,DEBIT,263,0,0,4280722,4280986,0
6628,3770107,280,CASH_OUT,192572,0,0,1435413,1558564,0
6629,4449949,323,CASH_IN,248438,195,248633,1881115,1632676,0
6630,580432,33,PAYMENT,7173,0,0,0,0,0
6631,174481,12,CASH_IN,246087,2166283,2412371,1737800,1491713,0
6632,5573672,393,PAYMENT,11881,908,0,0,0,0
6633,2174179,185,TRANSFER,2164326,15100,0,101508,2265834,0
6634,693373,36,PAYMENT,1862,0,0,0,0,0
6635,2442048,203,PAYMENT,28360,5475,0,0,0,0
6636,4315421,308,CASH_OUT,133582,140994,7411,336314,469896,0
6637,5804148,401,PAYMENT,22099,22651,551,0,0,0
6638,3878113,283,TRANSFER,131753,0,0,1039143,1170896,0
6639,666359,36,CASH_IN,388350,49734,438084,3502,0,0
6640,1711946,160,CASH_OUT,291987,149761,0,2500095,2792082,0
6641,5927786,404,CASH_OUT,65998,0,0,1086174,1152173,0
6642,2864351,227,CASH_IN,244411,3542407,3786819,743372,498960,0
6643,5454931,379,TRANSFER,578761,0,0,8196748,8775509,0
6644,4220866,306,CASH_IN,206375,3623259,3829634,222924,16549,0
6645,5232846,371,PAYMENT,3315,0,0,0,0,0
6646,6287357,661,CASH_IN,268248,3794791,4063039,4722092,4453844,0
6647,5579382,393,PAYMENT,27496,5089,0,0,0,0
6648,5523192,380,CASH_IN,17568,4287601,4305169,14014430,13996862,0
6649,907366,43,CASH_OUT,183660,0,0,203070,386731,0
6650,1659109,158,CASH_IN,222645,112771,335416,393476,170831,0
6651,5480847,379,PAYMENT,2005,0,0,0,0,0
6652,2698333,211,TRANSFER,293593,0,0,2402380,2695974,0
6653,4621653,329,CASH_IN,100610,10019,110629,511055,410444,0
6654,1913748,166,PAYMENT,1080,30737,29656,0,0,0
6655,6176812,565,TRANSFER,659741,31066,0,194748,854490,0
6656,3470992,258,CASH_OUT,92883,1520,0,3441821,3534704,0
6657,10454,7,PAYMENT,3819,49733,45913,0,0,0
6658,4033999,299,PAYMENT,31653,165,0,0,0,0
6659,2333668,188,CASH_OUT,214385,959,0,143841,358226,0
6660,57607,9,CASH_IN,190191,107665,297856,60559,0,0
6661,2173978,185,CASH_OUT,159189,0,0,1034271,1193461,0
6662,2904421,228,PAYMENT,9609,61830,52221,0,0,0
6663,1766521,162,CASH_IN,210076,129,210205,280348,70272,0
6664,5135489,356,PAYMENT,11760,87435,75675,0,0,0
6665,234935,14,CASH_OUT,99481,0,0,161565,527534,0
6666,6280820,644,PAYMENT,386,1483,1096,0,0,0
6667,1508680,144,PAYMENT,7434,59852,52417,0,0,0
6668,90458,10,PAYMENT,7053,31638,24584,0,0,0
6669,518229,20,CASH_OUT,92084,0,0,630623,722708,0
6670,2828129,226,CASH_IN,151782,23819,175601,1039496,887713,0
6671,488039,19,CASH_IN,63155,284011,347167,311053,295489,0
6672,5367554,375,CASH_OUT,203644,988,0,0,203644,0
6673,5397008,377,PAYMENT,3710,20533,16822,0,0,0
6674,431440,18,TRANSFER,308816,0,0,440256,749073,0
6675,893766,42,PAYMENT,6742,0,0,0,0,0
6676,4782115,336,TRANSFER,328108,0,0,2650280,2978389,0
6677,1254406,134,PAYMENT,9775,0,0,0,0,0
6678,1892391,165,CASH_OUT,163740,643,0,0,163740,0
6679,3953464,287,PAYMENT,15910,0,0,0,0,0
6680,360571,17,TRANSFER,465143,32118,0,0,820458,0
6681,314033,16,CASH_OUT,353248,72731,0,0,353248,0
6682,185988,13,CASH_OUT,407069,0,0,493097,900167,0
6683,2170721,185,TRANSFER,434286,63275,0,0,434286,0
6684,5477588,379,PAYMENT,37935,0,0,0,0,0
6685,4271207,307,CASH_OUT,151323,0,0,1637258,1788581,0
6686,3140208,236,PAYMENT,9191,0,0,0,0,0
6687,3196081,249,CASH_IN,293340,20834,314174,123960,0,0
6688,4254559,306,CASH_IN,56669,4314489,4371158,591577,534908,0
6689,3932988,285,CASH_IN,74329,3583085,3657414,5347576,5273247,0
6690,4191829,305,CASH_OUT,60849,582,0,0,60849,0
6691,5298125,373,CASH_OUT,341676,40088,0,0,341676,0
6692,3581443,261,PAYMENT,7801,212,0,0,0,0
6693,2299887,188,CASH_OUT,13781,50124,36342,926674,940456,0
6694,4175933,304,CASH_IN,36235,3393789,3430024,1094704,1058469,0
6695,2051550,181,PAYMENT,1565,256594,255028,0,0,0
6696,3466867,258,PAYMENT,10389,0,0,0,0,0
6697,2346268,189,CASH_OUT,76005,25093,0,0,76005,0
6698,3555996,260,PAYMENT,43,0,0,0,0,0
6699,3985307,298,PAYMENT,11190,0,0,0,0,0
6700,5147659,357,PAYMENT,2065,0,0,0,0,0
6701,3967802,297,CASH_OUT,126815,0,0,1554401,1681216,0
6702,4255782,306,CASH_OUT,150779,4532,0,63514,214293,0
6703,5722289,398,CASH_IN,178725,12248,190973,5147,0,0
6704,3373512,254,CASH_IN,203194,1841129,2044323,345681,142486,0
6705,1278348,135,CASH_IN,107330,7299173,7406503,1062106,1355942,0
6706,4182059,304,CASH_IN,147758,3572274,3720033,590151,442392,0
6707,3478484,258,PAYMENT,14597,0,0,0,0,0
6708,4218635,305,PAYMENT,8814,34582843,34574029,0,0,0
6709,4692709,331,CASH_OUT,142482,0,0,821048,963530,0
6710,5804838,401,PAYMENT,16499,254,0,0,0,0
6711,5190747,369,PAYMENT,8842,0,0,0,0,0
6712,4844924,347,PAYMENT,3393,0,0,0,0,0
6713,2135817,184,CASH_OUT,118363,0,0,979599,1097962,0
6714,3461571,257,PAYMENT,19173,182308,163134,0,0,0
6715,2789224,215,PAYMENT,2141,0,0,0,0,0
6716,1331823,137,CASH_OUT,233565,600,0,100960,334526,0
6717,4201741,305,TRANSFER,461919,89158,0,677259,1139178,0
6718,3343752,253,TRANSFER,930413,355760,0,2772985,3703398,0
6719,3729594,278,PAYMENT,1104,78051,76946,0,0,0
6720,4571034,327,CASH_OUT,320598,0,0,811969,1132568,0
6721,5657361,396,PAYMENT,4577,0,0,0,0,0
6722,4754759,333,PAYMENT,18703,0,0,0,0,0
6723,4217952,305,CASH_OUT,129744,15616,0,650847,780591,0
6724,3461220,257,CASH_OUT,114045,0,0,2840094,2954140,0
6725,403554,18,CASH_OUT,114814,0,0,328228,397480,0
6726,5605423,394,CASH_OUT,357281,7292,0,4223747,4581029,0
6727,391142,17,CASH_IN,493347,15400,508747,885093,391745,0
6728,4758867,333,PAYMENT,12928,246779,233850,0,0,0
6729,5400414,377,CASH_OUT,506193,31367,0,300490,806684,0
6730,2165758,184,CASH_OUT,293241,133,0,0,293241,0
6731,3169369,238,PAYMENT,3996,1119,0,0,0,0
6732,1045117,94,PAYMENT,1113,93405,92291,0,0,0
6733,368467,17,CASH_OUT,33340,0,0,40606,73946,0
6734,2490933,204,CASH_IN,65822,10959555,11025377,230108,164286,0
6735,4956040,351,CASH_IN,66112,105382,171494,210287,144174,0
6736,1746714,161,CASH_IN,125036,3223711,3348747,1582889,1457853,0
6737,954203,44,PAYMENT,3072,192123,189050,0,0,0
6738,4569680,327,CASH_OUT,129163,992615,863451,167655,296818,0
6739,3789623,280,CASH_OUT,193798,36137,0,0,193798,0
6740,1588032,155,CASH_IN,52319,4500320,4552640,293952,241633,0
6741,2144136,184,CASH_OUT,77787,14301,0,625665,703452,0
6742,5845476,402,PAYMENT,15819,19962,4142,0,0,0
6743,4139020,303,CASH_OUT,32244,0,0,97346,129591,0
6744,2214217,186,CASH_IN,65333,3112237,3177571,1463455,1398122,0
6745,4314988,308,TRANSFER,1283873,11462,0,710212,1994085,0
6746,4037371,299,CASH_OUT,368873,0,0,779053,1147927,0
6747,5888689,403,CASH_OUT,80444,0,0,748448,828892,0
6748,4493636,325,PAYMENT,17074,30102,13027,0,0,0
6749,855156,41,CASH_IN,83256,14595616,14678873,726344,643087,0
6750,4773845,335,PAYMENT,9264,0,0,0,0,0
6751,2935947,229,CASH_OUT,203054,0,0,521528,724583,0
6752,1597582,156,CASH_OUT,214594,0,0,1098912,1313506,0
6753,988164,45,PAYMENT,22764,283889,261124,0,0,0
6754,430196,18,PAYMENT,3530,51760,48229,0,0,0
6755,2573053,207,CASH_IN,7707,567,8274,0,0,0
6756,5359694,375,PAYMENT,15925,485856,469931,0,0,0
6757,6097667,522,CASH_IN,309923,20359,330282,77375,0,0
6758,2360553,190,CASH_OUT,66864,47858,0,186636,253500,0
6759,4839530,347,CASH_IN,196097,1534226,1730324,1162959,966861,0
6760,116035,11,PAYMENT,2464,0,0,0,0,0
6761,6020033,458,PAYMENT,2749,355436,352686,0,0,0
6762,5983847,408,TRANSFER,557437,0,0,1006096,1563534,0
6763,924318,43,CASH_OUT,345771,0,0,450152,795923,0
6764,6231333,592,PAYMENT,2515,0,0,0,0,0
6765,778192,39,CASH_OUT,356174,0,0,1866025,2222199,0
6766,4611816,329,PAYMENT,13237,11220,0,0,0,0
6767,4710942,332,PAYMENT,5077,0,0,0,0,0
6768,3695064,277,TRANSFER,11714,0,0,389631,401346,0
6769,2556129,206,CASH_OUT,362019,32587,0,0,500742,0
6770,1110015,130,CASH_IN,11669,10061,21730,0,0,0
6771,1381433,138,CASH_OUT,27592,50053,22460,4249332,4055273,0
6772,2048983,181,CASH_IN,128496,3586453,3714949,2136519,2008023,0
6773,4065747,300,TRANSFER,4391091,0,0,25336879,29727971,0
6774,1202546,133,PAYMENT,33022,141567,108544,0,0,0
6775,5580832,393,PAYMENT,4255,30579,26323,0,0,0
6776,3114570,236,CASH_OUT,497592,0,0,1546439,2044031,0
6777,5179063,359,PAYMENT,2534,0,0,0,0,0
6778,5109498,355,CASH_OUT,246135,63285,0,137035,383171,0
6779,2240736,186,CASH_OUT,168251,0,0,170468,338719,0
6780,4914671,349,CASH_OUT,104087,0,0,3031172,3135259,0
6781,2776475,214,PAYMENT,46511,0,0,0,0,0
6782,5594497,394,CASH_OUT,430956,51293,0,115003,545959,0
6783,5350109,375,PAYMENT,14139,0,0,0,0,0
6784,5169143,358,PAYMENT,13675,0,0,0,0,0
6785,2484950,204,PAYMENT,17659,213992,196332,0,0,0
6786,1416582,139,CASH_OUT,102668,111354,8685,105656,208324,0
6787,1112867,130,CASH_OUT,426649,0,0,946720,1373370,0
6788,2498656,204,CASH_IN,54478,152953,207431,0,0,0
6789,298154,15,PAYMENT,7845,248332,240486,0,0,0
6790,3404509,255,CASH_IN,447613,60291,507904,0,0,0
6791,6115030,527,PAYMENT,8826,65,0,0,0,0
6792,4106221,302,PAYMENT,30937,20346,0,0,0,0
6793,2555756,206,CASH_IN,115844,6859114,6974958,506097,390253,0
6794,2801646,225,CASH_OUT,338641,0,0,3537039,4019362,0
6795,474970,19,PAYMENT,10546,94,0,0,0,0
6796,939110,43,CASH_IN,260559,9452297,9712857,463637,203077,0
6797,383712,17,TRANSFER,1788763,0,0,3702136,5490900,0
6798,3311304,252,CASH_OUT,44464,0,0,3445342,3489807,0
6799,2770238,213,PAYMENT,6740,22253,15512,0,0,0
6800,1447948,140,TRANSFER,273792,0,0,351841,625634,0
6801,5694505,397,CASH_OUT,61184,0,0,1981018,2042203,0
6802,2928917,229,DEBIT,3711,395,0,752964,756675,0
6803,6102661,524,CASH_OUT,28651,104,0,0,28651,0
6804,1225573,133,CASH_OUT,45608,308,0,0,45608,0
6805,4281825,307,CASH_OUT,123571,0,0,1162633,1286204,0
6806,552100,21,CASH_OUT,70998,0,0,1917257,1988256,0
6807,1616376,156,CASH_IN,483200,6826180,7309380,1027449,544249,0
6808,267743,15,CASH_IN,25468,7914089,7939557,215843,230085,0
6809,105611,10,PAYMENT,1039,1420486,1419446,0,0,0
6810,1270492,135,CASH_OUT,23629,255131,231501,4846834,4870464,0
6811,3676331,276,PAYMENT,22732,66926,44193,0,0,0
6812,2384886,201,PAYMENT,3586,1862,0,0,0,0
6813,3696097,277,TRANSFER,460369,248032,0,2552837,3013207,0
6814,4879309,348,PAYMENT,3846,51739,47892,0,0,0
6815,1545824,154,CASH_OUT,67109,19979,0,809523,876632,0
6816,2473234,204,CASH_OUT,245720,227445,0,276152,521872,0
6817,4512734,325,PAYMENT,20098,0,0,0,0,0
6818,1195199,132,PAYMENT,224,0,0,0,0,0
6819,342927,16,CASH_OUT,28154,253768,225613,781029,760732,0
6820,2688389,210,CASH_OUT,69423,126974,57550,76145,145568,0
6821,618069,34,PAYMENT,15056,29325,14268,0,0,0
6822,3761178,279,CASH_OUT,262704,5042,0,0,262704,0
6823,3344028,253,TRANSFER,29147,0,0,715773,744920,0
6824,4169439,304,CASH_OUT,89536,5153,0,0,89536,0
6825,4771302,334,PAYMENT,8951,0,0,0,0,0
6826,865368,42,PAYMENT,14057,50699,36642,0,0,0
6827,3491664,258,CASH_OUT,289046,297014,7967,0,289046,0
6828,1910822,166,CASH_OUT,141637,0,0,4807417,4949054,0
6829,729367,37,PAYMENT,14048,147538,133489,0,0,0
6830,582354,33,CASH_OUT,278358,0,0,1332056,1610414,0
6831,535423,21,CASH_OUT,5121,8468,3347,307189,312310,0
6832,3643397,275,CASH_OUT,122047,0,0,8705568,8827616,0
6833,4309496,307,CASH_OUT,513,3772,3258,0,513,0
6834,4211480,305,CASH_IN,194005,72273,266278,0,0,0
6835,275937,15,CASH_IN,35895,5969130,6005026,587777,672004,0
6836,3172066,238,PAYMENT,1855,618,0,0,0,0
6837,4762844,334,CASH_IN,83532,9372413,9455946,137848,54315,0
6838,1336965,137,CASH_OUT,447408,3107,0,1116217,1563625,0
6839,6071503,514,CASH_OUT,130688,0,0,510757,641446,0
6840,4165912,304,CASH_OUT,221363,0,0,3953714,4175077,0
6841,3830913,282,CASH_IN,10693,19800,30493,66661,55967,0
6842,6302933,683,CASH_OUT,8194,37564,29369,764139,772334,0
6843,1598756,156,CASH_OUT,196820,0,0,4894659,5091479,0
6844,4208753,305,CASH_OUT,266927,16041,0,0,266927,0
6845,702729,37,PAYMENT,1743,0,0,0,0,0
6846,1999718,179,CASH_IN,222713,211508,434221,99785,0,0
6847,6022468,469,CASH_OUT,252979,10826,0,25459,278439,0
6848,2787512,215,PAYMENT,2264,0,0,0,0,0
6849,5464021,379,CASH_OUT,181527,0,0,829666,1011193,0
6850,1983963,179,CASH_OUT,108608,0,0,416426,725998,0
6851,3979574,297,CASH_IN,85366,901844,987211,466408,381042,0
6852,5929848,404,PAYMENT,7350,0,0,0,0,0
6853,803771,40,PAYMENT,4874,0,0,0,0,0
6854,3946809,286,PAYMENT,2388,77608,75219,0,0,0
6855,3439179,256,CASH_IN,315660,22045,337705,0,0,0
6856,493564,20,CASH_IN,200786,2621080,2821867,323854,123067,0
6857,2708130,211,CASH_IN,420954,1546150,1967104,907019,486064,0
6858,1604646,156,CASH_IN,31268,103701,134969,0,0,0
6859,5090041,355,TRANSFER,277571,0,0,14040725,14318297,0
6860,3597068,263,CASH_IN,166706,1116122,1282829,1068543,901836,0
6861,5428802,378,CASH_OUT,173172,0,0,1038442,1211615,0
6862,1777523,162,TRANSFER,401469,0,0,1766661,2168131,0
6863,1437612,140,PAYMENT,29921,0,0,0,0,0
6864,5981029,408,PAYMENT,14069,125197,111127,0,0,0
6865,4618865,329,PAYMENT,4278,20638,16359,0,0,0
6866,5158491,357,CASH_IN,112912,3036415,3149328,874767,761855,0
6867,764189,38,PAYMENT,35647,0,0,0,0,0
6868,1207885,133,CASH_IN,156818,6559424,6716242,3892284,3735466,0
6869,5752438,399,CASH_OUT,449071,25228,0,131559,580630,0
6870,526258,20,PAYMENT,8263,11091,2827,0,0,0
6871,824642,41,CASH_IN,108402,52975,161377,871739,763336,0
6872,5886833,403,PAYMENT,6535,0,0,0,0,0
6873,1383354,138,CASH_OUT,23603,646,0,8187903,8211507,0
6874,2457555,203,CASH_OUT,1579,29944,28364,0,1579,0
6875,3156458,237,PAYMENT,1823,116021,114198,0,0,0
6876,4208929,305,CASH_IN,57950,3724390,3782341,203072,145121,0
6877,3747918,279,PAYMENT,871,18071,17199,0,0,0
6878,1838963,163,PAYMENT,10050,0,0,0,0,0
6879,3275128,251,CASH_IN,376145,7313557,7689703,464072,87926,0
6880,550871,21,PAYMENT,3867,147734,143866,0,0,0
6881,3454539,257,CASH_OUT,359134,0,0,1251210,1610345,0
6882,1957500,178,CASH_IN,47232,4858199,4905432,147546,100313,0
6883,947303,44,PAYMENT,3574,33786,30212,0,0,0
6884,3911929,284,PAYMENT,4716,0,0,0,0,0
6885,2649418,209,CASH_OUT,137868,0,0,6250224,6388092,0
6886,5520402,380,CASH_IN,89693,18517856,18607550,426184,336491,0
6887,4601600,329,CASH_OUT,160026,632638,472612,4334293,4494319,0
6888,1715893,160,CASH_OUT,413272,231188,0,944214,1357487,0
6889,4984912,352,CASH_OUT,203981,0,0,3606191,3810173,0
6890,3193736,249,PAYMENT,23552,0,0,0,0,0
6891,1856980,164,CASH_OUT,190468,3098,0,576557,767025,0
6892,5629975,395,PAYMENT,23765,9488,0,0,0,0
6893,5105895,355,PAYMENT,17890,27449,9559,0,0,0
6894,5012707,353,CASH_IN,93213,8242743,8335956,1843436,1750222,0
6895,44666,9,CASH_IN,236452,50545,286997,102313,0,0
6896,2899929,228,PAYMENT,59668,207928,148259,0,0,0
6897,4673717,331,CASH_OUT,170618,12532,0,0,170618,0
6898,2806651,225,PAYMENT,44545,123,0,0,0,0
6899,2466158,203,PAYMENT,13431,117897,104465,0,0,0
6900,1175992,132,PAYMENT,27218,71130,43911,0,0,0
6901,1241463,134,CASH_OUT,87726,41556,0,0,87726,0
6902,3512327,259,PAYMENT,10363,156,0,0,0,0
6903,1937589,177,PAYMENT,22089,4982,0,0,0,0
6904,2111999,183,TRANSFER,391050,0,0,2810211,3201262,0
6905,3584862,261,CASH_OUT,39659,605862,566203,285718,325378,0
6906,2150481,184,PAYMENT,3513,41922,38408,0,0,0
6907,738077,38,CASH_OUT,198671,231073,32401,4151684,4350356,0
6908,6051559,495,CASH_OUT,198360,31092,0,0,198360,0
6909,4369442,310,PAYMENT,8512,46226,37714,0,0,0
6910,5127682,356,CASH_OUT,7086,0,0,7106,14192,0
6911,3157012,237,CASH_IN,335679,9818617,10154296,499137,163458,0
6912,19703,8,PAYMENT,16363,14903,0,0,0,0
6913,926772,43,CASH_OUT,243428,0,0,797105,1040533,0
6914,3251144,251,PAYMENT,9541,118869,109328,0,0,0
6915,704718,37,PAYMENT,4592,2805,0,0,0,0
6916,390735,17,CASH_IN,192496,241676,434172,445601,253104,0
6917,95684,10,PAYMENT,12703,0,0,0,0,0
6918,4318052,308,PAYMENT,3015,123906,120890,0,0,0
6919,5379175,376,PAYMENT,14581,361,0,0,0,0
6920,4119823,302,PAYMENT,4000,0,0,0,0,0
6921,4972069,352,PAYMENT,49724,0,0,0,0,0
